paper,full_paper_name,year_published,journal,authors,doi,abstract,arxiv_url,pdf_url,primary_category,pdf_path,dataset_name,dataset_type,official_path,events_total (from text),events_used (from text),collision_energy_tev,generator,size_bytes,luminosity,shortened_paper_name,notes
2106.05726,Using CMS Open Data in research -- challenges and directions,2021,,Kati Lassila-Perini; Clemens Lange; Edgar Carrera Jarrin; Matthew Bellis,10.1051/epjconf/202125101004,"The CMS experiment at CERN has released research-quality data from particle collisions at the LHC since 2014. Almost all data from the first LHC run in 2010-2012 with the corresponding simulated samples are now in the public domain, and several scientific studies have been performed using these data. This paper summarizes the available data and tools, reviews the challenges in using them in research, and discusses measures to improve their usability.",http://arxiv.org/abs/2106.05726,https://arxiv.org/pdf/2106.05726v1,hep-ex,pdfs\2106.05726.pdf,CMS simulated datasets,mc,,,,,Monte Carlo generators,,,CMS Open Data Research Challenges,Generated by Monte Carlo programs; includes detector simulation using CMSSW; pile-up events added; Monte Carlo truth information included; slightly larger event size than real data
2109.11274,Search for the production of dark matter candidates in association with heavy dimuon resonance using the CMS open data for pp collisions at $\sqrt{s}$ = 8 TeV,2021,,S. Elgammal; M. Louka; A. Y. Ellithi; M. T. Hussein,,"In this work, we present a search for the possible production of Dark Matter particles at the Large Hadron Collider alongside a new hypothetical gauge boson denoted by Z$^{\prime}$, which is governed by a model called Mono-Z$^{\prime}$. The topology of the studied events is dimuons plus large missing transverse momentum. The analyzed data were the CMS open data samples collected by the CMS detector, in addition to the CMS open Monte Carlo samples, for the proton-proton collisions at 8 TeV center of mass energy during 2012, which correspond to an integrated luminosity of 11.6 fb$^{-1}$. Two benchmarks scenarios were used for interpreting the data, the Dark Higgs scenario as a simplified scenario of the Mono-Z$^{\prime}$ model and the effective field theory formalism of the same model. No evidence for the existence of dark matter candidates was found. Consequently, 95$\%$ confidence level limits were set on the masses of the Z$^{\prime}$ and the cutoff scale of the effective field theory.",http://arxiv.org/abs/2109.11274,https://arxiv.org/pdf/2109.11274v3,hep-ex,pdfs\2109.11274.pdf,SingleMu/Run2012B-22Jan2013-v1/AOD,data,/SingleMu/Run2012B-22Jan2013-v1/AOD,,,8,,,11.6/fb,Dark Matter Mono-Z Search CMS,Part of Run-B data; triggered by HLT_Mu40_eta2p1; AOD format; integrated with Run-C for total 11.6 fb-1
2109.11274,Search for the production of dark matter candidates in association with heavy dimuon resonance using the CMS open data for pp collisions at $\sqrt{s}$ = 8 TeV,2021,,S. Elgammal; M. Louka; A. Y. Ellithi; M. T. Hussein,,"In this work, we present a search for the possible production of Dark Matter particles at the Large Hadron Collider alongside a new hypothetical gauge boson denoted by Z$^{\prime}$, which is governed by a model called Mono-Z$^{\prime}$. The topology of the studied events is dimuons plus large missing transverse momentum. The analyzed data were the CMS open data samples collected by the CMS detector, in addition to the CMS open Monte Carlo samples, for the proton-proton collisions at 8 TeV center of mass energy during 2012, which correspond to an integrated luminosity of 11.6 fb$^{-1}$. Two benchmarks scenarios were used for interpreting the data, the Dark Higgs scenario as a simplified scenario of the Mono-Z$^{\prime}$ model and the effective field theory formalism of the same model. No evidence for the existence of dark matter candidates was found. Consequently, 95$\%$ confidence level limits were set on the masses of the Z$^{\prime}$ and the cutoff scale of the effective field theory.",http://arxiv.org/abs/2109.11274,https://arxiv.org/pdf/2109.11274v3,hep-ex,pdfs\2109.11274.pdf,SingleMu/Run2012C-22Jan2013-v1/AOD,data,/SingleMu/Run2012C-22Jan2013-v1/AOD,,,8,,,11.6/fb,Dark Matter Mono-Z Search CMS,Part of Run-C data; triggered by HLT_Mu40_eta2p1; AOD format; integrated with Run-B for total 11.6 fb-1
2109.11274,Search for the production of dark matter candidates in association with heavy dimuon resonance using the CMS open data for pp collisions at $\sqrt{s}$ = 8 TeV,2021,,S. Elgammal; M. Louka; A. Y. Ellithi; M. T. Hussein,,"In this work, we present a search for the possible production of Dark Matter particles at the Large Hadron Collider alongside a new hypothetical gauge boson denoted by Z$^{\prime}$, which is governed by a model called Mono-Z$^{\prime}$. The topology of the studied events is dimuons plus large missing transverse momentum. The analyzed data were the CMS open data samples collected by the CMS detector, in addition to the CMS open Monte Carlo samples, for the proton-proton collisions at 8 TeV center of mass energy during 2012, which correspond to an integrated luminosity of 11.6 fb$^{-1}$. Two benchmarks scenarios were used for interpreting the data, the Dark Higgs scenario as a simplified scenario of the Mono-Z$^{\prime}$ model and the effective field theory formalism of the same model. No evidence for the existence of dark matter candidates was found. Consequently, 95$\%$ confidence level limits were set on the masses of the Z$^{\prime}$ and the cutoff scale of the effective field theory.",http://arxiv.org/abs/2109.11274,https://arxiv.org/pdf/2109.11274v3,hep-ex,pdfs\2109.11274.pdf,DYToMuMu_M-20_CT10_TuneZ2star_v2_8TeV,mc,,,,8,POWHEG Box v1.0 + Pythia 6.4.26,,,Dark Matter Mono-Z Search CMS,Drell-Yan background; cross section 1916 pb at NNLO; CT10 PDFs; Z2* tune; CERN Open Data Portal record 774
2109.11274,Search for the production of dark matter candidates in association with heavy dimuon resonance using the CMS open data for pp collisions at $\sqrt{s}$ = 8 TeV,2021,,S. Elgammal; M. Louka; A. Y. Ellithi; M. T. Hussein,,"In this work, we present a search for the possible production of Dark Matter particles at the Large Hadron Collider alongside a new hypothetical gauge boson denoted by Z$^{\prime}$, which is governed by a model called Mono-Z$^{\prime}$. The topology of the studied events is dimuons plus large missing transverse momentum. The analyzed data were the CMS open data samples collected by the CMS detector, in addition to the CMS open Monte Carlo samples, for the proton-proton collisions at 8 TeV center of mass energy during 2012, which correspond to an integrated luminosity of 11.6 fb$^{-1}$. Two benchmarks scenarios were used for interpreting the data, the Dark Higgs scenario as a simplified scenario of the Mono-Z$^{\prime}$ model and the effective field theory formalism of the same model. No evidence for the existence of dark matter candidates was found. Consequently, 95$\%$ confidence level limits were set on the masses of the Z$^{\prime}$ and the cutoff scale of the effective field theory.",http://arxiv.org/abs/2109.11274,https://arxiv.org/pdf/2109.11274v3,hep-ex,pdfs\2109.11274.pdf,TTJets_FullLeptMGDecays_8TeV,mc,,,,8,MadGraph5 aMC@NLO v5.1.3.30 + Pythia 6.4.26,,,Dark Matter Mono-Z Search CMS,Top quark pairs background; cross section 23.89 pb at NLO from MCFM; CT10 PDFs; Z2* tune
2109.11274,Search for the production of dark matter candidates in association with heavy dimuon resonance using the CMS open data for pp collisions at $\sqrt{s}$ = 8 TeV,2021,,S. Elgammal; M. Louka; A. Y. Ellithi; M. T. Hussein,,"In this work, we present a search for the possible production of Dark Matter particles at the Large Hadron Collider alongside a new hypothetical gauge boson denoted by Z$^{\prime}$, which is governed by a model called Mono-Z$^{\prime}$. The topology of the studied events is dimuons plus large missing transverse momentum. The analyzed data were the CMS open data samples collected by the CMS detector, in addition to the CMS open Monte Carlo samples, for the proton-proton collisions at 8 TeV center of mass energy during 2012, which correspond to an integrated luminosity of 11.6 fb$^{-1}$. Two benchmarks scenarios were used for interpreting the data, the Dark Higgs scenario as a simplified scenario of the Mono-Z$^{\prime}$ model and the effective field theory formalism of the same model. No evidence for the existence of dark matter candidates was found. Consequently, 95$\%$ confidence level limits were set on the masses of the Z$^{\prime}$ and the cutoff scale of the effective field theory.",http://arxiv.org/abs/2109.11274,https://arxiv.org/pdf/2109.11274v3,hep-ex,pdfs\2109.11274.pdf,WWJetsTo2L2Nu_TuneZ2star_8TeV,mc,,,,8,MadGraph5 aMC@NLO v5.1.3.30 + Pythia 6.4.26,,,Dark Matter Mono-Z Search CMS,WW diboson background; cross section 5.8 pb at NLO; CT10 PDFs; Z2* tune
2109.11274,Search for the production of dark matter candidates in association with heavy dimuon resonance using the CMS open data for pp collisions at $\sqrt{s}$ = 8 TeV,2021,,S. Elgammal; M. Louka; A. Y. Ellithi; M. T. Hussein,,"In this work, we present a search for the possible production of Dark Matter particles at the Large Hadron Collider alongside a new hypothetical gauge boson denoted by Z$^{\prime}$, which is governed by a model called Mono-Z$^{\prime}$. The topology of the studied events is dimuons plus large missing transverse momentum. The analyzed data were the CMS open data samples collected by the CMS detector, in addition to the CMS open Monte Carlo samples, for the proton-proton collisions at 8 TeV center of mass energy during 2012, which correspond to an integrated luminosity of 11.6 fb$^{-1}$. Two benchmarks scenarios were used for interpreting the data, the Dark Higgs scenario as a simplified scenario of the Mono-Z$^{\prime}$ model and the effective field theory formalism of the same model. No evidence for the existence of dark matter candidates was found. Consequently, 95$\%$ confidence level limits were set on the masses of the Z$^{\prime}$ and the cutoff scale of the effective field theory.",http://arxiv.org/abs/2109.11274,https://arxiv.org/pdf/2109.11274v3,hep-ex,pdfs\2109.11274.pdf,WZJetsTo3LNu_8TeV_TuneZ2Star,mc,,,,8,MadGraph5 aMC@NLO v5.1.3.30 + Pythia 6.4.26,,,Dark Matter Mono-Z Search CMS,WZ diboson background; cross section 1.1 pb at NNLO; CT10 PDFs; Z2* tune
2109.11274,Search for the production of dark matter candidates in association with heavy dimuon resonance using the CMS open data for pp collisions at $\sqrt{s}$ = 8 TeV,2021,,S. Elgammal; M. Louka; A. Y. Ellithi; M. T. Hussein,,"In this work, we present a search for the possible production of Dark Matter particles at the Large Hadron Collider alongside a new hypothetical gauge boson denoted by Z$^{\prime}$, which is governed by a model called Mono-Z$^{\prime}$. The topology of the studied events is dimuons plus large missing transverse momentum. The analyzed data were the CMS open data samples collected by the CMS detector, in addition to the CMS open Monte Carlo samples, for the proton-proton collisions at 8 TeV center of mass energy during 2012, which correspond to an integrated luminosity of 11.6 fb$^{-1}$. Two benchmarks scenarios were used for interpreting the data, the Dark Higgs scenario as a simplified scenario of the Mono-Z$^{\prime}$ model and the effective field theory formalism of the same model. No evidence for the existence of dark matter candidates was found. Consequently, 95$\%$ confidence level limits were set on the masses of the Z$^{\prime}$ and the cutoff scale of the effective field theory.",http://arxiv.org/abs/2109.11274,https://arxiv.org/pdf/2109.11274v3,hep-ex,pdfs\2109.11274.pdf,ZZTo4mu_8TeV,mc,,,,8,POWHEG Box v1.0 + Pythia 6.4.26,,,Dark Matter Mono-Z Search CMS,ZZ diboson background; cross section 0.077 pb at NLO; CT10 PDFs; Z2* tune
2301.10358,Application of Inferno to a Top Pair Cross Section Measurement with CMS Open Data,2023,,Lukas Layer; Tommaso Dorigo; Giles C. Strong,,"In recent years novel inference techniques have been developed based on the construction of non-linear summary statistics with neural networks by minimising inferencemotivated losses. One such technique is inferno (P. de Castro and T. Dorigo, Comp. Phys. Comm. 244 (2019) 170) which was shown on toy problems to outperform classical summary statistics for the problem of confidence interval estimation in the presence of nuisance parameters. In order to test and benchmark the algorithm in a real world application, a full, systematics-dominated analysis produced by the CMS experiment, ""Measurement of the top-antitop production cross section in the tau+jets channel in pp collisions at sqrt(s) = 7 TeV"" (CMS Collaboration, The European Physical Journal C, 2013) is reproduced with CMS Open Data. The application of the inferno-powered neural network architecture to this analysis demonstrates the potential to reduce the impact of systematic uncertainties in real LHC analyses. This work also exemplifies the extent to which LHC analyses can be reproduced with open data.",http://arxiv.org/abs/2301.10358,https://arxiv.org/pdf/2301.10358v1,hep-ex,pdfs\2301.10358.pdf,2011 RunA and RunB MultiJet datasets,data,/MultiJet/Run2011A-12Oct2013-v1/AOD,,,7,,,4.16/fb,INFERNO CMS Top Cross Section,Combined Run2011A and Run2011B datasets; used QuadJet40_IsoPFTau40 and QuadJet45_IsoPFTau45 triggers; AOD format; CERN Open Data Portal records [6] and [7]
2301.10358,Application of Inferno to a Top Pair Cross Section Measurement with CMS Open Data,2023,,Lukas Layer; Tommaso Dorigo; Giles C. Strong,,"In recent years novel inference techniques have been developed based on the construction of non-linear summary statistics with neural networks by minimising inferencemotivated losses. One such technique is inferno (P. de Castro and T. Dorigo, Comp. Phys. Comm. 244 (2019) 170) which was shown on toy problems to outperform classical summary statistics for the problem of confidence interval estimation in the presence of nuisance parameters. In order to test and benchmark the algorithm in a real world application, a full, systematics-dominated analysis produced by the CMS experiment, ""Measurement of the top-antitop production cross section in the tau+jets channel in pp collisions at sqrt(s) = 7 TeV"" (CMS Collaboration, The European Physical Journal C, 2013) is reproduced with CMS Open Data. The application of the inferno-powered neural network architecture to this analysis demonstrates the potential to reduce the impact of systematic uncertainties in real LHC analyses. This work also exemplifies the extent to which LHC analyses can be reproduced with open data.",http://arxiv.org/abs/2301.10358,https://arxiv.org/pdf/2301.10358v1,hep-ex,pdfs\2301.10358.pdf,Summer11 simulation tt signal,mc,TTjets_TuneZ2_7TeV-madgraph-tauola,,43570,7,"MadGraph5, Pythia, TAUOLA",,,INFERNO CMS Top Cross Section,Top pair signal events; CTEQ66 PDFs; top mass 172.5 GeV; NNLL cross section 164±10 pb; AODSIM format; CERN Open Data Portal record [8]
2301.10358,Application of Inferno to a Top Pair Cross Section Measurement with CMS Open Data,2023,,Lukas Layer; Tommaso Dorigo; Giles C. Strong,,"In recent years novel inference techniques have been developed based on the construction of non-linear summary statistics with neural networks by minimising inferencemotivated losses. One such technique is inferno (P. de Castro and T. Dorigo, Comp. Phys. Comm. 244 (2019) 170) which was shown on toy problems to outperform classical summary statistics for the problem of confidence interval estimation in the presence of nuisance parameters. In order to test and benchmark the algorithm in a real world application, a full, systematics-dominated analysis produced by the CMS experiment, ""Measurement of the top-antitop production cross section in the tau+jets channel in pp collisions at sqrt(s) = 7 TeV"" (CMS Collaboration, The European Physical Journal C, 2013) is reproduced with CMS Open Data. The application of the inferno-powered neural network architecture to this analysis demonstrates the potential to reduce the impact of systematic uncertainties in real LHC analyses. This work also exemplifies the extent to which LHC analyses can be reproduced with open data.",http://arxiv.org/abs/2301.10358,https://arxiv.org/pdf/2301.10358v1,hep-ex,pdfs\2301.10358.pdf,Summer11 simulation QCD background,mc,,,11176,7,"MadGraph5, Pythia, TAUOLA",,,INFERNO CMS Top Cross Section,QCD multijet background events used for neural network training; part of Summer11 simulation campaign
2301.10358,Application of Inferno to a Top Pair Cross Section Measurement with CMS Open Data,2023,,Lukas Layer; Tommaso Dorigo; Giles C. Strong,,"In recent years novel inference techniques have been developed based on the construction of non-linear summary statistics with neural networks by minimising inferencemotivated losses. One such technique is inferno (P. de Castro and T. Dorigo, Comp. Phys. Comm. 244 (2019) 170) which was shown on toy problems to outperform classical summary statistics for the problem of confidence interval estimation in the presence of nuisance parameters. In order to test and benchmark the algorithm in a real world application, a full, systematics-dominated analysis produced by the CMS experiment, ""Measurement of the top-antitop production cross section in the tau+jets channel in pp collisions at sqrt(s) = 7 TeV"" (CMS Collaboration, The European Physical Journal C, 2013) is reproduced with CMS Open Data. The application of the inferno-powered neural network architecture to this analysis demonstrates the potential to reduce the impact of systematic uncertainties in real LHC analyses. This work also exemplifies the extent to which LHC analyses can be reproduced with open data.",http://arxiv.org/abs/2301.10358,https://arxiv.org/pdf/2301.10358v1,hep-ex,pdfs\2301.10358.pdf,Summer11 simulation W/Z+jets,mc,WJetsToLNu_TuneZ2_7TeV-madgraph-tauola,,,7,"MadGraph5, Pythia, TAUOLA",,,INFERNO CMS Top Cross Section,Electroweak background; CTEQ66 PDFs; AODSIM format; CERN Open Data Portal record [9]; includes DYJetsToLL sample [10]
2301.10358,Application of Inferno to a Top Pair Cross Section Measurement with CMS Open Data,2023,,Lukas Layer; Tommaso Dorigo; Giles C. Strong,,"In recent years novel inference techniques have been developed based on the construction of non-linear summary statistics with neural networks by minimising inferencemotivated losses. One such technique is inferno (P. de Castro and T. Dorigo, Comp. Phys. Comm. 244 (2019) 170) which was shown on toy problems to outperform classical summary statistics for the problem of confidence interval estimation in the presence of nuisance parameters. In order to test and benchmark the algorithm in a real world application, a full, systematics-dominated analysis produced by the CMS experiment, ""Measurement of the top-antitop production cross section in the tau+jets channel in pp collisions at sqrt(s) = 7 TeV"" (CMS Collaboration, The European Physical Journal C, 2013) is reproduced with CMS Open Data. The application of the inferno-powered neural network architecture to this analysis demonstrates the potential to reduce the impact of systematic uncertainties in real LHC analyses. This work also exemplifies the extent to which LHC analyses can be reproduced with open data.",http://arxiv.org/abs/2301.10358,https://arxiv.org/pdf/2301.10358v1,hep-ex,pdfs\2301.10358.pdf,Summer11 simulation Single Top,mc,T_TuneZ2_t-channel_7TeV-powheg-tauola,,,7,"POWHEG, Pythia, TAUOLA",,,INFERNO CMS Top Cross Section,"Single top background in t-channel, tW-channel, and s-channel; AODSIM format; CERN Open Data Portal records [11-16]"
2308.12724,Jet energy calibration with deep learning as a Kubeflow pipeline,2023,Computing and Software for Big Science 7 (2023) 9,Daniel Holmberg; Dejan Golubovic; Henning Kirschenmann,10.1007/s41781-023-00103-y,"Precise measurements of the energy of jets emerging from particle collisions at the LHC are essential for a vast majority of physics searches at the CMS experiment. In this study, we leverage well-established deep learning models for point clouds and CMS open data to improve the energy calibration of particle jets. To enable production-ready machine learning based jet energy calibration an end-to-end pipeline is built on the Kubeflow cloud platform. The pipeline allowed us to scale up our hyperparameter tuning experiments on cloud resources, and serve optimal models as REST endpoints. We present the results of the parameter tuning process and analyze the performance of the served models in terms of inference time and overhead, providing insights for future work in this direction. The study also demonstrates improvements in both flavor dependence and resolution of the energy response when compared to the standard jet energy corrections baseline.",http://arxiv.org/abs/2308.12724,https://arxiv.org/pdf/2308.12724v2,hep-ex,pdfs\2308.12724.pdf,QCD sample,mc,,,1420000,13,PYTHIA8,,,Jet Energy Calibration Deep Learning,"Leading-order perturbative QCD; includes CMS detector simulation and event reconstruction with GEANT4; filtered by pgen_T > 20GeV and |η|<2.5; 60% training, 20% validation, 20% test; uses Particle Flow candidates with charged hadron subtraction (CHS); anti-kT clustering R=0.4; CERN Open Data Portal record number referenced as Kallonen, K. 2019"
2409.12235,$ν$-point energy correletors with FastEEC: small-$x$ physics from LHC jets,2024,,Ankita Budhraja; Hao Chen; Wouter J. Waalewijn,,"In recent years, energy correlators have emerged as a powerful tool for studying jet substructure, with promising applications such as probing the hadronization transition, analyzing the quark-gluon plasma, and improving the precision of top quark mass measurements. The projected $N$-point correlator measures correlations between $N$ final-state particles by tracking the largest separation between them, showing a scaling behavior related to DGLAP splitting functions. These correlators can be analytically continued in $N$, commonly referred to as $ν$-correlators, allowing access to non-integer moments of the splitting functions. Of particular interest is the $ν\to 0$ limit, where the small momentum fraction behavior of the splitting functions requires resummation. Originally, the computational complexity of evaluating $ν$-correlators for $M$ particles scaled as $2^{2M}$, making it impractical for real-world analyses. However, by using recursion, we reduce this to $M 2^M$, and through the FastEEC method of dynamically resolving subjets, $M$ is replaced by the number of subjets. This breakthrough enables, for the first time, the computation of $ν$-correlators for LHC data. In practice, limiting the number of subjets to 16 is sufficient to achieve percent-level precision, which we validate using known integer-$ν$ results and convergence tests for non-integer $ν$. We have implemented this in an update to FastEEC and conducted an initial study of power-law scaling in the perturbative regime as a function of $ν$, using CMS Open Data on jets. The results agree with DGLAP evolution, except at small $ν$, where the anomalous dimension saturates to a value that matches the BFKL anomalous dimension.",http://arxiv.org/abs/2409.12235,https://arxiv.org/pdf/2409.12235v2,hep-ph,pdfs\2409.12235.pdf,CMS 2011A Open Data,data,/Jet/Run2011A-12Oct2013-v1/AOD,,,,,,,nu-point energy correlators FastEEC,"Jets with pT in range [500,550] GeV and |η| < 1.9; reprocessed and converted to text format; uses Cambridge/Aachen algorithm for re-clustering; CERN Open Data Portal record references 10.7483/OPENDATA.CMS.UP77.P6PQ and 10.7483/OPENDATA.CMS.7347.JDWH"
1910.07029,End-to-end particle and event identification at the Large Hadron Collider with CMS Open Data,2019,,John Alison; Sitong An; Michael Andrews; Patrick Bryant; Bjorn Burkle; Sergei Gleyzer; Ulrich Heintz; Meenakshi Narain; Manfred Paulini; Barnabas Poczos; Emanuele Usai,,"From particle identification to the discovery of the Higgs boson, deep learning algorithms have become an increasingly important tool for data analysis at the Large Hadron Collider (LHC). We present an innovative end-to-end deep learning approach for jet identification at the Compact Muon Solenoid (CMS) experiment at the LHC. The method combines deep neural networks with low-level detector information, such as calorimeter energy deposits and tracking information, to build a discriminator to identify different particle species. Using two physics examples as references: electron vs. photon discrimination and quark vs. gluon discrimination, we demonstrate the performance of the end-to-end approach on simulated events with full detector geometry as available in the CMS Open Data. We also offer insights into the importance of the information extracted from various sub-detectors and describe how end-to-end techniques can be extended to event-level classification using information from the whole CMS detector.",http://arxiv.org/abs/1910.07029,https://arxiv.org/pdf/1910.07029v1,hep-ex,pdfs\1910.07029.pdf,CMS Open Data,mc,,,70000,,,,,End-to-end CMS Open Data Classification,"Simulated datasets used for quark vs gluon jet discrimination; includes full detector geometry; 70k jets mentioned for averaging detector images; uses ECAL, HCAL, and tracking information; CERN Open Data Portal records CHC3.5KPG and GZU3.FZ51 referenced"
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs\1907.08197.pdf,/SingleMu/Run2012C-22Jan2013-v1,data,/SingleMu/Run2012C-22Jan2013-v1/AOD,,,8,,,1828/pb,SM Cross Section CMS Open,"Single muon trigger HLT_IsoMu24, HLT_IsoMu24_eta2p1; AOD format; CERN Open Data Portal record DOI:10.7483/OPENDATA.CMS.9A4E.7SIR"
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs\1907.08197.pdf,/SingleMu/Run2012B-22Jan2013-v1,data,/SingleMu/Run2012B-22Jan2013-v1/AOD,,,8,,,1828/pb,SM Cross Section CMS Open,"Single muon trigger HLT_IsoMu24, HLT_IsoMu24_eta2p1; AOD format; CERN Open Data Portal record DOI:10.7483/OPENDATA.CMS.IYVQ.1J0W"
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs\1907.08197.pdf,/SingleElectron/Run2012B-22Jan2013-v1,data,/SingleElectron/Run2012B-22Jan2013-v1/AOD,,,8,,,1776/pb,SM Cross Section CMS Open,Single electron trigger HLT_Ele27_WP80; AOD format; CERN Open Data Portal record DOI:10.7483/OPENDATA.CMS.8XN1.J5N7
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs\1907.08197.pdf,/SingleElectron/Run2012C-22Jan2013-v1,data,/SingleElectron/Run2012C-22Jan2013-v1/AOD,,,8,,,1776/pb,SM Cross Section CMS Open,Single electron trigger HLT_Ele27_WP80; AOD format; CERN Open Data Portal record DOI:10.7483/OPENDATA.CMS.BAKP.W6TP
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs\1907.08197.pdf,DYToEE_M-20_CT10_TuneZ2star_v2_8TeV,mc,,,,8,PowhegBox v.1.0 interfaced to Pythia v.6.4.26,,,SM Cross Section CMS Open,Z/γ* → e+e- events; CT10 PDFs; Z2* Pythia6 tune; CERN Open Data Portal record DOI:10.7483/OPENDATA.CMS.MXZU.YILG
